,price,type,address,postcode,number_bedrooms,lat,lng,formatted_address
16739,4950000.0,2 bedroom apartment for sale,"Pont Street, London, SW1X",SW1X,2.0,51.4971387,-0.1595003,"Pont St, London SW1X, UK"
16740,4950000.0,4 bedroom terraced house for sale,"Glebe Place, Chelsea, London, SW3",SW3,4.0,51.4857593,-0.1699451,"Glebe Pl, London SW3, UK"
16741,4950000.0,5 bedroom house for sale,"Chapel Street, Belgravia, SW1X",SW1X,5.0,51.4999037,-0.1509314,"Chapel St, London SW1, UK"
16742,4950000.0,3 bedroom house for sale,"Bourne Street, Belgravia SW1W",SW1W,3.0,51.491905,-0.1546626,"Bourne St, London SW1W, UK"
16743,4950000.0,2 bedroom flat for sale,"Eaton Place, Belgravia, SW1X",SW1X,2.0,51.4967516,-0.1532464,"Eaton Pl, London SW1, UK"
16744,4950000.0,4 bedroom mews house for sale,"Eaton Mews North, Belgravia, SW1X",SW1X,4.0,51.496163,-0.1532703,"Eaton Mews N, London SW1, UK"
16745,4950000.0,2 bedroom flat for sale,"Grosvenor Square, Mayfair, London, W1K",W1K,2.0,51.5121432,-0.1514928,"Grosvenor Square, London W1K, UK"
16746,4950000.0,3 bedroom terraced house for sale,"Chester Row, London, SW1W",SW1W,3.0,51.4930236,-0.1532454,"Chester Row, London SW1W, UK"
16747,4950000.0,5 bedroom terraced house for sale,"Chapel Street, Belgravia, London, SW1X",SW1X,5.0,51.4999037,-0.1509314,"Chapel St, London SW1, UK"
16748,4900000.0,2 bedroom apartment for sale,"South Audley Street, London, W1K",W1K,2.0,51.508603,-0.1513367,"S Audley St, London W1K, UK"
16749,4900000.0,2 bedroom apartment for sale,"South Audley Street, Mayfair, London, W1K",W1K,2.0,51.508603,-0.1513367,"S Audley St, London W1K, UK"
16750,4865000.0,2 bedroom apartment for sale,"Marylebone Square, London, W1U",W1U,2.0,51.518052,-0.1513014,"79 Marylebone Ln, London W1U 2PX, UK"
16751,4865000.0,2 bedroom flat for sale,"MARYLEBONE SQUARE, MOXON STREET, London, W1U",W1U,2.0,51.518052,-0.1513014,"79 Marylebone Ln, London W1U 2PX, UK"
16752,4865000.0,2 bedroom apartment for sale,"Marylebone Square, Moxon Street, Marylebone, W1U",W1U,2.0,51.518052,-0.1513014,"79 Marylebone Ln, London W1U 2PX, UK"
16753,4865000.0,2 bedroom apartment for sale,"Marylebone Square, Moxton Street, Marylebone, W1U",W1U,2.0,51.518052,-0.1513014,"79 Marylebone Ln, London W1U 2PX, UK"
16754,5000000.0,2 bedroom penthouse for sale,"Cinnabar Wharf East, 28 Wapping High Street, London, E1W",E1W,2.0,51.5039688,-0.0645544,"Cinnabar Wharf East, 28 Wapping High St, London E1W 1NG, UK"
16755,4850000.0,3 bedroom terraced house for sale,"Talbot Road, London, W2",W2,3.0,51.5172841,-0.1968297,"Talbot Rd, London W2, UK"
16756,4850000.0,5 bedroom terraced house for sale,"Holly Mount, London, NW3",NW3,5.0,51.5575522,-0.1790628,"Holly Mount, London NW3, UK"
16757,4850000.0,2 bedroom apartment for sale,"Ledbury Road,  Notting Hill, London, W11",W11,2.0,51.5159697,-0.1995958,"Ledbury Rd, London W11, UK"
16758,4850000.0,3 bedroom mews house for sale,"Wilton Mews, Belgravia, SW1X",SW1X,3.0,51.4986381,-0.1501329,"Wilton Mews, London SW1, UK"
16759,4850000.0,2 bedroom apartment for sale,"Ebury Square, London, SW1W",SW1W,2.0,51.4915519,-0.1499839,"Ebury Square, London SW1W, UK"
16760,4850000.0,4 bedroom end of terrace house for sale,"Shawfield Street, Chelsea, SW3",SW3,4.0,51.4874843,-0.1654634,"Shawfield St, London SW3, UK"
16761,4850000.0,3 bedroom flat for sale,"St. Mary Abbots Place, London, W8",W8,3.0,51.4971336,-0.2031494,"St Mary Abbot's Pl, London W14, UK"
16762,4836000.0,2 bedroom flat for sale,"Moxon Street, W1U",W1U,2.0,51.51981,-0.1525141,"Moxon St, London W1U, UK"
16763,4825000.0,3 bedroom apartment for sale,"Great Queen Street, Covent Garden, WC2B",WC2B,3.0,51.515716,-0.120776,"Great Queen St, London WC2B, UK"
16764,4816000.0,2 bedroom apartment for sale,"Marylebone Lane, London, W1U",W1U,2.0,51.5162459,-0.1500026,"Marylebone Ln, London W1U, UK"
16765,4816000.0,2 bedroom flat for sale,"Moxon Street, London, W1U 4EY",W1U,2.0,51.5198037,-0.1527379,"Moxon St, London W1U 4EY, UK"
16766,4816000.0,2 bedroom apartment for sale,"Marylebone Square, Moxon Street, London, W1U",W1U,2.0,51.518052,-0.1513014,"79 Marylebone Ln, London W1U 2PX, UK"
16767,4816000.0,2 bedroom apartment for sale,"Marylebone Lane, London, W1U",W1U,2.0,51.5162459,-0.1500026,"Marylebone Ln, London W1U, UK"
16768,4816000.0,2 bedroom apartment for sale,"Marylebone Lane, London, W1U",W1U,2.0,51.5162459,-0.1500026,"Marylebone Ln, London W1U, UK"
16769,4816000.0,2 bedroom apartment for sale,"Marylebone Square, W1U",W1U,2.0,51.518052,-0.1513014,"79 Marylebone Ln, London W1U 2PX, UK"
16770,4816000.0,2 bedroom apartment for sale,"Moxon Street, London, W1U",W1U,2.0,51.51981,-0.1525141,"Moxon St, London W1U, UK"
16771,4816000.0,2 bedroom flat for sale,"Marylebone Square, Cramer Street, Marylebone W1U",W1U,2.0,51.518052,-0.1513014,"79 Marylebone Ln, London W1U 2PX, UK"
16772,4816000.0,2 bedroom flat for sale,"Marylebone Lane, London, W1U",W1U,2.0,51.5162459,-0.1500026,"Marylebone Ln, London W1U, UK"
16773,4816000.0,2 bedroom apartment for sale,"Moxon Street, Marylebone, London, W1U",W1U,2.0,51.51981,-0.1525141,"Moxon St, London W1U, UK"
16774,4816000.0,2 bedroom apartment for sale,"Marylebone Square, Moxon St, W1U",W1U,2.0,51.518052,-0.1513014,"79 Marylebone Ln, London W1U 2PX, UK"
16775,4816000.0,2 bedroom apartment for sale,"Marylebone Lane, Marylebone, W1U",W1U,2.0,51.5162459,-0.1500026,"Marylebone Ln, London W1U, UK"
16776,4816000.0,2 bedroom apartment for sale,"Cramer Street, London W1U 4EY",W1U,2.0,51.5192746,-0.1524006,"Cramer St, London W1U, UK"
16777,4816000.0,2 bedroom apartment for sale,"Marylebone Lane, London, W1U",W1U,2.0,51.5162459,-0.1500026,"Marylebone Ln, London W1U, UK"
16778,4150000.0,5 bedroom terraced house for sale,"Colebrooke Row, Islington, London, N1",N1,5.0,51.5340468,-0.1025686,"Colebrooke Row, London N1, UK"
16779,4816000.0,2 bedroom flat for sale,"Marylebone Lane, London, W1U 2HU",W1U,2.0,51.5162459,-0.1500026,"Marylebone Ln, London, UK"
16780,4816000.0,2 bedroom flat for sale,"Marylebone Square, Moxon Street, Marylebone, W1U",W1U,2.0,51.518052,-0.1513014,"79 Marylebone Ln, London W1U 2PX, UK"
16781,4800000.0,4 bedroom terraced house for sale,"Astell Street, Chelsea, London, SW3",SW3,4.0,51.489803,-0.1674467,"Astell St, London SW3, UK"
16782,4800000.0,4 bedroom flat for sale,"Carlyle Mansions, London, SW3",SW3,4.0,51.4834486,-0.169598,"Carlyle Mansions, Cheyne Walk, London SW3 5LS, UK"
16783,4800000.0,4 bedroom house for sale,"Astell Street, Chelsea, London, SW3",SW3,4.0,51.489803,-0.1674467,"Astell St, London SW3, UK"
16784,4800000.0,3 bedroom penthouse for sale,"Television Centre, 101 Wood Lane, London, W12",W12,3.0,51.5100255,-0.2268465,"BBC Studios, Television Centre, 101 Wood Ln, London W12 7FW, UK"
16785,4800000.0,6 bedroom terraced house for sale,"Elgin Avenue, Maida Vale, London, W9",W9,6.0,51.5270285,-0.1922386,"Elgin Ave, London W9, UK"
16786,4795000.0,6 bedroom detached house for sale,"Woodborough Road, Putney, London, SW15",SW15,6.0,51.4623188,-0.2348278,"Woodborough Rd, London SW15, UK"
16787,4795000.0,5 bedroom flat for sale,"Bryanston Square, London, W1H",W1H,5.0,51.5172477,-0.1610297,"Bryanston Square, London W1H, UK"
16788,4780000.0,2 bedroom flat for sale,"Queen Annes Gate, Westminster, SW1H",SW1H,2.0,51.5005355,-0.1331506,"Queen Anne's Gate, London SW1, UK"
16789,4760000.0,2 bedroom flat for sale,"Moxon Street, W1U",W1U,2.0,51.51981,-0.1525141,"Moxon St, London W1U, UK"
16790,4760000.0,2 bedroom flat for sale,"Moxon Street, W1U",W1U,2.0,51.51981,-0.1525141,"Moxon St, London W1U, UK"
16791,4750000.0,4 bedroom flat for sale,"Tedworth Square, Chelsea, London, SW3",SW3,4.0,51.4870606,-0.1628059,"Tedworth Square, London SW3, UK"
16792,4750000.0,9 bedroom detached house for sale,"Putney Park Avenue, Putney, London, SW15",SW15,9.0,51.4637645,-0.2400685,"Putney Park Ave, London SW15, UK"
16793,4750000.0,3 bedroom flat for sale,"34.03 One Bishopsgate Plaza, 150 Bishopsgate, City of London, EC3A",EC3A,3.0,51.5167837,-0.0813087,"150 Bishopsgate, London EC2M 3TL, UK"
16794,4750000.0,6 bedroom semi-detached house for sale,"Abbey Road, St John's Wood, nw8",nw8,6.0,51.5368093,-0.1829775,"Abbey Rd, London NW8, UK"
16795,4750000.0,6 bedroom detached house for sale,"Nelson Dock Yard, Rotherhithe, London, SE16",SE16,6.0,51.5042775,-0.0331412,"Doubletree Docklands, London SE16 5EJ, UK"
16796,4750000.0,4 bedroom flat for sale,"Tedworth Square, London, SW3",SW3,4.0,51.4870606,-0.1628059,"Tedworth Square, London SW3, UK"
16797,3500000.0,3 bedroom flat for sale,"Upper Brook Street, Mayfair, London, W1K",W1K,3.0,51.511432,-0.1548782,"Upper Brook St, London W1K, UK"
16798,4750000.0,3 bedroom terraced house for sale,"Old Church Street, London, SW3",SW3,3.0,51.4860612,-0.173153,"Old Church St, London SW3, UK"
16799,4750000.0,4 bedroom apartment for sale,"Cornwall Gardens, London, SW7",SW7,4.0,51.4967053,-0.1867564,"Cornwall Gardens, London SW7, UK"
16800,4750000.0,5 bedroom terraced house for sale,"Berkeley Gardens, Kensington, W8",W8,5.0,51.5065695,-0.1941658,"Berkeley Gardens, London W8, UK"
16801,4750000.0,3 bedroom apartment for sale,"Southbank Tower, SE1",SE1,3.0,51.5076342,-0.1078689,"South Bank Tower, London SE1 9PG, UK"
16802,4750000.0,6 bedroom detached house for sale,"Roehampton Gate, Putney, London, SW15",SW15,6.0,51.4561472,-0.2560033,"Roehampton Gate, London SW15, UK"
16803,4750000.0,6 bedroom detached house for sale,"Wimbledon Park Road, London, SW18",SW18,6.0,51.4456797,-0.2057987,"Wimbledon Park Rd, London SW18, UK"
16804,4750000.0,6 bedroom terraced house for sale,"Holland Park Avenue, Notting Hill, Holland Park, London, W11",W11,6.0,51.50648,-0.2080907,"Holland Park Ave, London, UK"
16805,4750000.0,3 bedroom flat for sale,"Thurstan Street, London, SW6",SW6,3.0,51.4752659,-0.1854878,"Thurstan St, London SW6, UK"
16806,4750000.0,4 bedroom end of terrace house for sale,"St Lukes Street, Chelsea, London, SW3",SW3,4.0,51.4898446,-0.1683034,"St Luke's St, London SW3, UK"
16807,4750000.0,3 bedroom apartment for sale,"Harbour Avenue,London,SW10",SW10,3.0,51.4751872,-0.1825713,"Harbour Ave, London SW6, UK"
16808,4750000.0,6 bedroom house for sale,"The Bishops Avenue, London, N2 ",N2,6.0,51.5796456,-0.169104,"The Bishops Ave, London N2, UK"
16809,4710000.0,2 bedroom apartment for sale,"Marylebone Square, London, W1U",W1U,2.0,51.518052,-0.1513014,"79 Marylebone Ln, London W1U 2PX, UK"
16810,4700000.0,3 bedroom apartment for sale,"19 Bolsover Street, Fitzrovia, W1",W1,3.0,51.5214513,-0.1424244,"w1, The Media Centre, 19 Bolsover St, London W1W 5NA, UK"
16811,4700000.0,3 bedroom apartment for sale,"19 Bolsover Street, Fitzrovia, W1",W1,3.0,51.5214513,-0.1424244,"w1, The Media Centre, 19 Bolsover St, London W1W 5NA, UK"
16812,4695000.0,6 bedroom detached house for sale,"Greenoak Way, Wimbledon Common, SW19",SW19,6.0,51.4330582,-0.2234828,"Greenoak Way, London SW19 5EN, UK"
16813,4650000.0,2 bedroom terraced house for sale,"Queens Gate Mews, London, SW7",SW7,2.0,51.4991737,-0.1831912,"Queen's Gate Mews, South Kensington, London SW7, UK"
16814,4650000.0,3 bedroom apartment for sale,"St Stephens Gardens, London, W2",W2,3.0,51.5183006,-0.1960586,"St Stephen's Gardens, London W2, UK"
16815,4650000.0,3 bedroom apartment for sale,"Green Street, London, W1K",W1K,3.0,51.5129918,-0.153393,"Green St, London W1K, UK"
16816,4650000.0,3 bedroom end of terrace house for sale,"Cheval Place, London, SW7",SW7,3.0,51.4986552,-0.1668493,"Cheval Pl, London SW7, UK"
16817,4650000.0,5 bedroom flat for sale,"Lowndes Lodge, 13-16 Cadogan Place, London, SW1X",SW1X,5.0,51.4974675,-0.1571696,"13, 16 Cadogan Pl, London SW1X 9RZ, UK"
16818,4200000.0,3 bedroom flat for sale,"The Corniche, 24 Albert Embankment, London, SE1",SE1,3.0,51.4899439,-0.1227787,"24 Albert Embankment, London SE1 7AP, UK"
16819,4630000.0,2 bedroom flat for sale,"Moxon Street, W1U",W1U,2.0,51.51981,-0.1525141,"Moxon St, London W1U, UK"
16820,4610000.0,2 bedroom flat for sale,"Moxon Street, W1U",W1U,2.0,51.51981,-0.1525141,"Moxon St, London W1U, UK"
16821,4600000.0,3 bedroom apartment for sale,"19 Bolsover Street, Fitzrovia, W1W",W1W,3.0,51.5214513,-0.1424244,"The Media Centre, 19 Bolsover St, London W1W 5NA, UK"
16822,4600000.0,2 bedroom apartment for sale,"Apartment 68, Regent's Crescent, 22 Park Crescent, London, W1B",W1B,2.0,51.52310379999999,-0.1477874,"26 Park Crescent, London W1B 1AA, UK"
16823,4600000.0,4 bedroom mews house for sale,"Grosvenor Gardens Mews North, Belgravia, SW1W",SW1W,4.0,51.4970478,-0.1470787,"Grosvenor Gardens Mews N, London SW1W, UK"
16824,4600000.0,3 bedroom terraced house for sale,"Park Walk, London, SW10",SW10,3.0,51.4849652,-0.1787427,"Park Walk, London SW10, UK"
16825,4600000.0,3 bedroom apartment for sale,"19 Bolsover Street, Fitzrovia, W1",W1,3.0,51.5214513,-0.1424244,"w1, The Media Centre, 19 Bolsover St, London W1W 5NA, UK"
16826,4600000.0,3 bedroom penthouse for sale,"Queen's Gate Terrace, London, SW7",SW7,3.0,51.4987753,-0.180972,"Queen's Gate Terrace, South Kensington, London SW7, UK"
16827,4600000.0,6 bedroom detached house for sale,"Murray Road, Wimbledon Village, SW19",SW19,6.0,51.4222626,-0.2199344,"Murray Rd, London SW19, UK"
16828,4600000.0,3 bedroom apartment for sale,"Queen's Gate Terrace, Gloucester Road, London, SW7",SW7,3.0,51.4985755,-0.1836922,"Gloucester Rd & Queen's Gate Terrace, South Kensington, London SW7 5PL, UK"
16829,4580000.0,3 bedroom flat for sale,"Marylebone Square,  Marylebone Village W1U",W1U,3.0,51.518052,-0.1513014,"79 Marylebone Ln, London W1U 2PX, UK"
16830,4550000.0,3 bedroom apartment for sale,"Southbank Place, Belvedere Road, London, SE1",SE1,3.0,51.5033494,-0.1170747,"5 Belvedere Rd, London SE1 7AF, UK"
16831,4550000.0,2 bedroom flat for sale,"Apartment 2, 1 Curzon Square, Mayfair, W1J",W1J,2.0,51.5076995,-0.1453477,"2, 1 Curzon St, London W1J 5HD, UK"
16832,4550000.0,5 bedroom character property for sale,"Fernshaw Road, London, SW10",SW10,5.0,51.4826612,-0.1837483,"Fernshaw Rd, London SW10, UK"
16833,4550000.0,3 bedroom apartment for sale,"Casson Square, Southbank Place, London, SE1",SE1,3.0,51.5042505,-0.1153239,"Casson Sq, London SE1, UK"
16834,4520000.0,2 bedroom apartment for sale,"One Queen Anne's Gate, Westminster, London, SW1H",SW1H,2.0,51.5004772,-0.1320897,"1 Queen Anne's Gate, London SW1H 9BT, UK"
16835,4500000.0,4 bedroom terraced house for sale,"Old Queen Street, St. James's Park, London, SW1H",SW1H,4.0,51.5024597,-0.1348109,"St James's Park, London SW1H 9AP, UK"
16836,4500000.0,6 bedroom detached house for sale,"Lawrence Street, London, NW7",NW7,6.0,51.6215243,-0.2419746,"Lawrence St, London NW7, UK"
16837,3895000.0,4 bedroom apartment for sale,"Cornwall Gardens, South Kensington, London, SW7",SW7,4.0,51.4967053,-0.1867564,"Cornwall Gardens, London SW7, UK"
16838,4500000.0,5 bedroom terraced house for sale,"Lloyd Square, Finsbury, Islington, WC1X",WC1X,5.0,51.5284635,-0.1113811,"Lloyd Square, London WC1X, UK"
16839,4500000.0,5 bedroom flat for sale,"Ennismore Gardens, London, SW7.",SW7,5.0,51.500161,-0.1705473,"Ennismore Gardens, London SW7, UK"
16840,4500000.0,3 bedroom terraced house for sale,"Wilton Row, Belgravia, London, SW1X",SW1X,3.0,51.5013649,-0.1545869,"Wilton Row, London SW1, UK"
16841,4500000.0,5 bedroom terraced house for sale,"Great Russell Street, London, WC1B",WC1B,5.0,51.5179505,-0.1269877,"Great Russell St, London WC1B, UK"
16842,4500000.0,3 bedroom apartment for sale,"Chelsea Crescent, Chelsea Harbour, SW10",SW10,3.0,51.4747013,-0.1812303,"Chelsea Cres, London SW6, UK"
16843,4500000.0,3 bedroom penthouse for sale,"Cashmere House, London E1",E1,3.0,51.51361439999999,-0.07026679999999999,"37 Leman St, London E1 8EW, UK"
16844,4500000.0,4 bedroom apartment for sale,"Craven Hill Gardens, Bayswater, London, W2",W2,4.0,51.5126596,-0.1834168,"Craven Hill Gardens, London W2, UK"
16845,4500000.0,4 bedroom terraced house for sale,"Highlever Road, London, W10",W10,4.0,51.5191545,-0.2235889,"Highlever Rd, London W10, UK"
16846,4500000.0,3 bedroom penthouse for sale,"Capital Building, Embassy Gardens, Nine Elms, London, SW11",SW11,3.0,51.4820582,-0.1350722,"8 New Union Square, Nine Elms, London SW11 7AE, UK"
16847,4500000.0,3 bedroom apartment for sale,"Riverwalk, 161 Millbank, SW1P",SW1P,3.0,51.48884959999999,-0.1285837,"157, 161 Millbank, London SW1P 4FA, UK"
16848,4500000.0,3 bedroom apartment for sale,"Queens Gate, South Kensington, SW7",SW7,3.0,51.4968539,-0.1792224,"Queen's Gate, South Kensington, London SW7, UK"
16849,4500000.0,7 bedroom end of terrace house for sale,"Gloucester Street, Pimlico, London, SW1V",SW1V,7.0,51.4891954,-0.1414431,"Gloucester St, Pimlico, London SW1, UK"
16850,4500000.0,2 bedroom penthouse for sale,"Hyde Park Place, Hyde Park, W2",W2,2.0,51.512639,-0.1658372,"Hyde Park Pl, London W2, UK"
16851,4500000.0,5 bedroom terraced house for sale,"Catherine Place, London, SW1E",SW1E,5.0,51.4991294,-0.1402121,"Catherine Pl, London SW1, UK"
16852,4500000.0,3 bedroom flat for sale,"Caro Point, Grosvenor Waterside, 5 Gatliff Road, London, SW1W",SW1W,3.0,51.4877139,-0.1491167,"8 Gatliff Rd, London SW1W 8BA, UK"
16853,4500000.0,6 bedroom detached house for sale,"Ellerton Road, Wimbledon, London, SW20",SW20,6.0,51.4197923,-0.2439301,"Ellerton Rd, London SW20, UK"
16854,4500000.0,7 bedroom terraced house for sale,"Quarrendon Street, London, SW6",SW6,7.0,51.4729671,-0.1957143,"Quarrendon St, London SW6, UK"
16855,4500000.0,5 bedroom apartment for sale,"Kingston House South, Ennismore Gardens, London, SW7",SW7,5.0,51.5003469,-0.1714925,"Kingston House South, Ennismore Gardens, London SW7 1NF, UK"
16856,4500000.0,6 bedroom detached house for sale,"Priory Lane, Putney, London, SW15",SW15,6.0,51.4510123,-0.2553636,"Priory Ln, London SW15, UK"
16857,3300000.0,2 bedroom apartment for sale,"Egerton Gardens, Knightbridge, SW3",SW3,2.0,51.495541,-0.1680931,"Egerton Gardens, London SW3, UK"
16858,4500000.0,5 bedroom house for sale,"Porchester Place, Hyde Park, London, W2",W2,5.0,51.5150956,-0.1655528,"Porchester Pl, St George's Fields, London W2, UK"
16859,4500000.0,3 bedroom apartment for sale,"Lennox Gardens, London, SW1X",SW1X,3.0,51.4960131,-0.1628776,"Lennox Gardens, London SW1X, UK"
16860,4500000.0,5 bedroom apartment for sale,"Damac Tower, Bondway, London SW8",SW8,5.0,51.4838209,-0.1247459,"71 Bondway, Parry St, London SW8 1SF, UK"
16861,4500000.0,2 bedroom mews house for sale,"Cranley Mews, South Kensington, London, SW7",SW7,2.0,51.4901202,-0.1799022,"Cranley Mews, South Kensington, London SW7, UK"
16862,4500000.0,6 bedroom detached house for sale,"Barnet Lane, Totteridge, London, N20",N20,6.0,51.6381096,-0.1981678,"Barnet Ln, London N20, UK"
16863,4500000.0,3 bedroom flat for sale,"Cadogan Gardens, Chelsea, London, SW3",SW3,3.0,51.4929684,-0.1594244,"Cadogan Gardens, London SW3, UK"
16864,4500000.0,3 bedroom apartment for sale,"Riverwalk, 161 Millbank, London, SW1P",SW1P,3.0,51.48884959999999,-0.1285837,"157, 161 Millbank, London SW1P 4FA, UK"
16865,4500000.0,5 bedroom semi-detached house for sale,"Circus Road, London, NW8",NW8,5.0,51.5324366,-0.1742395,"Circus Rd, London NW8, UK"
16866,4500000.0,8 bedroom detached house for sale,"Beechwood Avenue, Finchley N3, N3",N3,8.0,51.5913409,-0.1959481,"Beechwood Ave, London N3, UK"
16867,4500000.0,3 bedroom terraced house for sale,"Hereford Road, London, UK, W2",W2,3.0,51.5150661,-0.1938834,"Hereford Rd, London W2, UK"
16868,4500000.0,3 bedroom apartment for sale,"Cadogan Gardens, London, SW3",SW3,3.0,51.4929684,-0.1594244,"Cadogan Gardens, London SW3, UK"
16869,4500000.0,5 bedroom detached house for sale,"Trinity Road, SW18",SW18,5.0,51.4503077,-0.1741912,"Trinity Rd, London SW18, UK"
16870,4500000.0,4 bedroom flat for sale,"Craven Hill Gardens, Bayswater, London, W2",W2,4.0,51.5126596,-0.1834168,"Craven Hill Gardens, London W2, UK"
16871,4500000.0,3 bedroom apartment for sale,"Riverwalk, 161 Millbank, Westminster, London, SW1P",SW1P,3.0,51.48884959999999,-0.1285837,"157, 161 Millbank, London SW1P 4FA, UK"
16872,4500000.0,3 bedroom penthouse for sale,"Gatliff Road, London, SW1W",SW1W,3.0,51.4879078,-0.1501832,"Gatliff Rd, London SW1W, UK"
16873,4500000.0,4 bedroom terraced house for sale,"Highlever Road, North Kensington, London, W10",W10,4.0,51.5191545,-0.2235889,"Highlever Rd, London W10, UK"
16874,4500000.0,Ground floor studio flat for sale,"Norwood High Street, London, SE27",SE27,0.0,51.430681,-0.1019536,"Norwood High St, Norwood, London SE27, UK"
16875,4500000.0,3 bedroom terraced house for sale,"Redesdale Street, Chelsea, London, SW3",SW3,3.0,51.4866008,-0.1646882,"Redesdale St, London SW3, UK"
16876,4500000.0,4 bedroom property for sale,"Kingston House South, Ennismore Gardens, London SW7",SW7,4.0,51.5003469,-0.1714925,"Kingston House South, Ennismore Gardens, London SW7 1NF, UK"
16877,4960000.0,3 bedroom property for sale,"Lancer Square, 5A Kensington Church St, W8",W8,3.0,51.50323119999999,-0.1913145,"Kensington Church St, London W8 4AX, UK"
16878,4500000.0,6 bedroom detached house for sale,"Dartmouth Park Avenue, London, NW5",NW5,6.0,51.5609907,-0.1423719,"Dartmouth Park Ave, London NW5, UK"
16879,4500000.0,3 bedroom flat for sale,"Cornwall Gardens, London, SW7",SW7,3.0,51.4967053,-0.1867564,"Cornwall Gardens, London SW7, UK"
16880,4500000.0,3 bedroom flat for sale,"Chappell Lofts,  10 Belmont Street, Camden, NW1",NW1,3.0,51.54390979999999,-0.1505739,"10A Belmont St, Greater, Chalk Farm, London NW1 8HH, UK"
16881,4500000.0,5 bedroom flat for sale,"Ennismore Gardens, Knightsbridge, London, SW7",SW7,5.0,51.500161,-0.1705473,"Ennismore Gardens, London SW7, UK"
16882,4500000.0,2 bedroom apartment for sale,"Balfour Place, Mayfair W1K",W1K,2.0,51.5088873,-0.1523267,"Balfour Pl, London W1K, UK"
16883,4500000.0,3 bedroom apartment for sale,"Holland Park, London, W11",W11,3.0,51.505729,-0.2046324,"Holland Park, London W11, UK"
16884,4500000.0,4 bedroom semi-detached house for sale,"Canonbury Lane, London N1",N1,4.0,51.5432313,-0.1023292,"Canonbury Ln, London N1, UK"
16885,4500000.0,5 bedroom semi-detached house for sale,"Circus Road, St John's Wood, London, NW8",NW8,5.0,51.5324366,-0.1742395,"Circus Rd, London NW8, UK"
16886,4500000.0,5 bedroom detached house for sale,"Bush Hill, Winchmore Hill, London, N21",N21,5.0,51.6369462,-0.0901591,"Bush Hill, London, UK"
16887,4500000.0,3 bedroom apartment for sale,"Ebury Square, London, SW1W",SW1W,3.0,51.4915519,-0.1499839,"Ebury Square, London SW1W, UK"
16888,4500000.0,3 bedroom flat for sale,"Queen's Gate Terrace, South Kensington, London, SW7",SW7,3.0,51.4987753,-0.180972,"Queen's Gate Terrace, South Kensington, London SW7, UK"
16889,4500000.0,5 bedroom detached house for sale,"Larpent Avenue, Putney, London, SW15",SW15,5.0,51.4591614,-0.2297897,"Larpent Avenue, SW, London SW15, UK"
16890,4500000.0,4 bedroom terraced house for sale,"Richmond Avenue, London, N1",N1,4.0,51.5386916,-0.1120707,"Richmond Ave, London N1, UK"
16891,4500000.0,2 bedroom flat for sale,"Eaton Place, Belgravia, London, SW1X",SW1X,2.0,51.4967516,-0.1532464,"Eaton Pl, London SW1, UK"
16892,4500000.0,3 bedroom flat for sale,"Warwick Lane, London, W14",W14,3.0,51.4949532,-0.2044437,"Warwick Ln, London W14, UK"
16893,4500000.0,4 bedroom apartment for sale,"Canonbury Lane, London, N1",N1,4.0,51.5432313,-0.1023292,"Canonbury Ln, London N1, UK"
16894,4500000.0,2 bedroom flat for sale,"Balfour Place, Mayfair, W1K",W1K,2.0,51.5088873,-0.1523267,"Balfour Pl, London W1K, UK"
16895,4500000.0,5 bedroom semi-detached house for sale,"Circus Road, London, NW8",NW8,5.0,51.5324366,-0.1742395,"Circus Rd, London NW8, UK"
16896,4500000.0,6 bedroom detached house for sale,"Ellerton Road, Wimbledon, SW20",SW20,6.0,51.4197923,-0.2439301,"Ellerton Rd, London SW20, UK"
16897,4995000.0,4 bedroom apartment for sale,"St John's Wood Park, St John's Wood, London, NW8",NW8,4.0,51.5396646,-0.1738608,"St John's Wood Park, London NW8, UK"
16898,4500000.0,3 bedroom apartment for sale,"Great Portland St, Marylebone, W1W",W1W,3.0,51.5200511,-0.142679,"Great Portland St, London W1W, UK"
16899,4495000.0,2 bedroom apartment for sale,"Cleveland Street, Fitzrovia, London, W1T",W1T,2.0,51.521257,-0.1396316,"Cleveland St, London W1T, UK"
16900,4495000.0,5 bedroom semi-detached house for sale,"Circus Road, St John's Wood, London, NW8",NW8,5.0,51.5324366,-0.1742395,"Circus Rd, London NW8, UK"
16901,4495000.0,6 bedroom terraced house for sale,"Deodar Road, Putney, London, SW15",SW15,6.0,51.4641605,-0.2102755,"Deodar Rd, London SW15, UK"
16902,4450000.0,3 bedroom apartment for sale,"Onslow Gardens, South Kensington, London, SW7",SW7,3.0,51.4909999,-0.1774867,"Onslow Gardens, South Kensington, London SW7, UK"
16903,4450000.0,4 bedroom penthouse for sale,"Holmes Road, Kentish Town, NW5",NW5,4.0,51.5496933,-0.1434748,"Holmes Rd, London NW5, UK"
16904,4450000.0,4 bedroom penthouse for sale,"55 Holmes Road, Kentish Town, London, NW5",NW5,4.0,51.5496122,-0.1439616,"55 Holmes Rd, London NW5 3AN, UK"
16905,4450000.0,4 bedroom terraced house for sale,"Inkerman Terrace, Kensington, London, W8",W8,4.0,51.501713,-0.1909008,"London W8, UK"
16906,4450000.0,3 bedroom duplex for sale,"Onslow Gardens, London, SW7",SW7,3.0,51.4909999,-0.1774867,"Onslow Gardens, South Kensington, London SW7, UK"
