,price,type,address,url,agent_url,postcode,full_postcode,number_bedrooms,search_date
276,310000.0,4 bedroom semi-detached house for sale,"Robslee Road, Thornliebank, GLASGOW",http://www.rightmove.co.uk/properties/123915986#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Home-Connexions/Glasgow-139691.html,,,4.0,2022-06-29 07:22:53.795003
277,310000.0,3 bedroom semi-detached house for sale,"Wardrop Place, The Village, East Kilbride, South Lanarkshire, G74",http://www.rightmove.co.uk/properties/124016885#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/East-Kilbride-4875.html,G74,,3.0,2022-06-29 07:22:53.795003
278,309995.0,3 bedroom end of terrace house for sale,"Burnfield Road,
Glasgow,
G43",http://www.rightmove.co.uk/properties/124207670#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Bellway-Homes-Scotland-West/Storey-Grove-233192.html,G43,,3.0,2022-06-29 07:22:53.795003
279,309995.0,3 bedroom bungalow for sale,"37 Kenmure Crescent, Bishopbriggs, Glasgow, G64 2DL",http://www.rightmove.co.uk/properties/124188674#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Edinburgh-68041.html,G64,G64 2DL,3.0,2022-06-29 07:22:53.795003
280,309000.0,3 bedroom semi-detached villa for sale,"Leslie Avenue, Newton Mearns",http://www.rightmove.co.uk/properties/124383272#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Nicol-Estate-Agents/Newton-Mearns-55395.html,,,3.0,2022-06-29 07:22:53.795003
281,308500.0,5 bedroom detached house for sale,"Strathallan Avenue, Hairmyres, EAST KILBRIDE",http://www.rightmove.co.uk/properties/122886149#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Home-Connexions/East-Kilbride-36860.html,,,5.0,2022-06-29 07:22:53.795003
282,300000.0,4 bedroom flat for sale,"546 Sauchiehall Street, Glasgow, G2 3LX",http://www.rightmove.co.uk/properties/114507251#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Edinburgh-68041.html,G2,G2 3LX,4.0,2022-06-29 07:22:53.795003
283,300000.0,3 bedroom detached house for sale,"Birch Knowe, Bishopbriggs, Glasgow, East Dunbartonshire, G64",http://www.rightmove.co.uk/properties/124196573#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Bishopbriggs-4812.html,G64,,3.0,2022-06-29 07:22:53.795003
284,300000.0,3 bedroom flat for sale,"West Princes Street, Woodlands, Glasgow, G4",http://www.rightmove.co.uk/properties/85532094#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/West-End-Glasgow-5074.html,G4,,3.0,2022-06-29 07:22:53.795003
285,300000.0,3 bedroom apartment for sale,"Maxwell Drive, Glasgow",http://www.rightmove.co.uk/properties/85725900#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Yopa/Scotland-77046.html,,,3.0,2022-06-29 07:22:53.795003
286,299999.0,4 bedroom detached bungalow for sale,"Lenzie Road, Kirkintilloch, G66 3BQ",http://www.rightmove.co.uk/properties/85355496#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Town-and-Country-Estate-Agents/Glasgow-71794.html,G66,G66 3BQ,4.0,2022-06-29 07:22:53.795003
287,299995.0,1 bedroom apartment for sale,"Southbrae Drive,
Glasgow,
G13",http://www.rightmove.co.uk/properties/85487937#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Cala-Homes/Jordanhill-Park-221582.html,G13,,1.0,2022-06-29 07:22:53.795003
288,299995.0,3 bedroom detached house for sale,"Redwood Crescent, East Kilbride, G74",http://www.rightmove.co.uk/properties/85581177#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/East-Kilbride-4875.html,G74,,3.0,2022-06-29 07:22:53.795003
289,299995.0,3 bedroom apartment for sale,"Plot 12 - The Picture House, 100 Finlay Drive, Glasgow, G31",http://www.rightmove.co.uk/properties/85137897#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Savills-New-Homes/Glasgow-48758.html,G31,,3.0,2022-06-29 07:22:53.795003
290,299950.0,5 bedroom character property for sale,"Fereneze View, 139 Gateside Road, Glasgow, G78 1TT",http://www.rightmove.co.uk/properties/124433033#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Barrhead-Property-Centre/Barrhead-12321.html,G78,G78 1TT,5.0,2022-06-29 07:22:53.795003
291,299000.0,2 bedroom flat for sale,"Milverton Road, Giffnock, Glasgow, G46",http://www.rightmove.co.uk/properties/123504158#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/Newton-Mearns-44445.html,G46,,2.0,2022-06-29 07:22:53.795003
292,299000.0,5 bedroom detached villa for sale,"Loch Road, Stepps, Glasgow, G33 6FJ",http://www.rightmove.co.uk/properties/124193030#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Town-and-Country-Estate-Agents/Glasgow-71794.html,G33,G33 6FJ,5.0,2022-06-29 07:22:53.795003
293,299000.0,4 bedroom semi-detached house for sale,"Red Deer Road,
Cambuslang,
Glasgow,
G72 6PY


Red Deer Road
Cambuslang
Glasgow
G72 6PY",http://www.rightmove.co.uk/properties/123845747#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Clarkston-36444.html,G72,G72 6PY,4.0,2022-06-29 07:22:53.795003
294,299000.0,3 bedroom semi-detached villa for sale,"Hillview Drive , Clarkston , Glasgow , G76 7LD",http://www.rightmove.co.uk/properties/124266293#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/West-End-44520.html,G76,G76 7LD,3.0,2022-06-29 07:22:53.795003
295,299000.0,4 bedroom town house for sale,"25 Craigend Circus, Anniesland, G13 2TY",http://www.rightmove.co.uk/properties/124437416#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Ivy-Property/Glasgow-80389.html,G13,G13 2TY,4.0,2022-06-29 07:22:53.795003
296,299000.0,2 bedroom apartment for sale,"0/2, 71 Queensborough Gardens, Hyndland, Glasgow, G12 9TT",http://www.rightmove.co.uk/properties/124270532#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/Shawlands-44526.html,G12,G12 9TT,2.0,2022-06-29 07:22:53.795003
297,297995.0,3 bedroom detached house for sale,"East Kilbride,
South Lanarkshire,
G75 8RR",http://www.rightmove.co.uk/properties/85519818#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Cala-Homes/Jordanhill-Park-221582.html,G75,G75 8RR,3.0,2022-06-29 07:22:53.795003
298,297000.0,2 bedroom apartment for sale,"Plot 16, Holmwood Heights, 80 Inverlair Avenue",http://www.rightmove.co.uk/properties/123897611#/?channel=RES_BUY,,,,2.0,2022-06-29 07:22:53.795003
299,295000.0,1 bedroom apartment for sale,"Southbrae Drive,
Glasgow,
G13",http://www.rightmove.co.uk/properties/85488231#/?channel=RES_BUY,,G13,,1.0,2022-06-29 07:22:53.795003
300,700000.0,5 bedroom detached house for sale,"Lynebank Grove, Newton Mearns, Glasgow",http://www.rightmove.co.uk/properties/85433694#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Newton-Mearns-145421.html,,,5.0,2022-06-29 07:22:53.795003
301,299000.0,2 bedroom apartment for sale,"0/2, 71 Queensborough Gardens, Hyndland, Glasgow, G12 9TT",http://www.rightmove.co.uk/properties/124270532#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Ivy-Property/Glasgow-80389.html,G12,G12 9TT,2.0,2022-06-29 07:22:53.795003
302,297995.0,3 bedroom detached house for sale,"East Kilbride,
South Lanarkshire,
G75 8RR",http://www.rightmove.co.uk/properties/85519818#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/Shawlands-44526.html,G75,G75 8RR,3.0,2022-06-29 07:22:53.795003
303,297000.0,2 bedroom apartment for sale,"Plot 16, Holmwood Heights, 80 Inverlair Avenue",http://www.rightmove.co.uk/properties/123897611#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Cala-Homes/Jordanhill-Park-221582.html,,,2.0,2022-06-29 07:22:53.795003
304,295000.0,1 bedroom apartment for sale,"Southbrae Drive,
Glasgow,
G13",http://www.rightmove.co.uk/properties/85488231#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Glasgow-West-End-207407.html,G13,,1.0,2022-06-29 07:22:53.795003
305,295000.0,4 bedroom flat for sale,"James Gray Street, Shawlands",http://www.rightmove.co.uk/properties/85456167#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Allen-and-Harris/Burnside-Glasgow-1759.html,,,4.0,2022-06-29 07:22:53.795003
306,295000.0,3 bedroom terraced house for sale,"Wardlaw Avenue, Rutherglen, Glasgow",http://www.rightmove.co.uk/properties/124015190#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Savills/Glasgow-48605.html,,,3.0,2022-06-29 07:22:53.795003
307,295000.0,3 bedroom apartment for sale,"La Belle Place, Glasgow, G3",http://www.rightmove.co.uk/properties/124267331#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Glasgow-202916.html,G3,,3.0,2022-06-29 07:22:53.795003
308,295000.0,2 bedroom flat for sale,"166 Ingram Street, Glasgow, G1",http://www.rightmove.co.uk/properties/121497326#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/West-End-Glasgow-5074.html,G1,,2.0,2022-06-29 07:22:53.795003
309,295000.0,2 bedroom flat for sale,"Cranworth Street, Hillhead, Glasgow, G12",http://www.rightmove.co.uk/properties/85592223#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Nicol-Estate-Agents/Newton-Mearns-55395.html,G12,,2.0,2022-06-29 07:22:53.795003
310,295000.0,2 bedroom apartment for sale,"Ravenscourt, Thorntonhall",http://www.rightmove.co.uk/properties/117149279#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/Bearsden-44430.html,,,2.0,2022-06-29 07:22:53.795003
311,295000.0,4 bedroom semi-detached house for sale,"Iain Road, Bearsden",http://www.rightmove.co.uk/properties/124213199#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Premier-Properties/Uddingston-13571.html,,,4.0,2022-06-29 07:22:53.795003
312,295000.0,3 bedroom semi-detached house for sale,"Calderwood Road, Rutherglen, Glasgow",http://www.rightmove.co.uk/properties/123330437#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Cala-Homes/Princes-Quay-221588.html,,,3.0,2022-06-29 07:22:53.795003
313,294995.0,3 bedroom detached house for sale,"Glasgow,
G53 7YZ",http://www.rightmove.co.uk/properties/124168451#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/A-B-PROPERTY-CONSULTANTS/Baillieston-58497.html,G53,G53 7YZ,3.0,2022-06-29 07:22:53.795003
314,292995.0,2 bedroom apartment for sale,"3
Festival Court
Glasgow
G51 1BD",http://www.rightmove.co.uk/properties/123800450#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Home-Connexions/East-Kilbride-36860.html,G51,G51 1BD,2.0,2022-06-29 07:22:53.795003
315,290000.0,4 bedroom semi-detached house for sale,"Carmyle Avenue, Glasgow, G32",http://www.rightmove.co.uk/properties/96613231#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Premier-Properties/Uddingston-13571.html,G32,,4.0,2022-06-29 07:22:53.795003
316,290000.0,5 bedroom detached house for sale,"Burnside View, Lindsayfield, EAST KILBRIDE",http://www.rightmove.co.uk/properties/124417217#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/A-B-PROPERTY-CONSULTANTS/Baillieston-58497.html,,,5.0,2022-06-29 07:22:53.795003
317,290000.0,3 bedroom flat for sale,"Main Street, Uddingston",http://www.rightmove.co.uk/properties/123323909#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Joyce-Heeps-Homes/East-Kilbride-51354.html,,,3.0,2022-06-29 07:22:53.795003
318,290000.0,4 bedroom detached house for sale,"Greentree Drive, Glasgow, G69",http://www.rightmove.co.uk/properties/124160813#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Bellway-Homes-Scotland-West/Landsdale-216032.html,G69,,4.0,2022-06-29 07:22:53.795003
319,290000.0,4 bedroom cottage for sale,"Maxwelton Avenue, Calderwood, East Kilbride, G74",http://www.rightmove.co.uk/properties/124305038#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Glasgow-202916.html,G74,,4.0,2022-06-29 07:22:53.795003
320,289995.0,3 bedroom detached house for sale,"Newlands Road, 
East Kilbride,
Glasgow,
G75 8RS",http://www.rightmove.co.uk/properties/124195388#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/Shawlands-44526.html,G75,G75 8RS,3.0,2022-06-29 07:22:53.795003
321,289995.0,3 bedroom detached house for sale,"East Kilbride,
South Lanarkshire,
G75 8RR",http://www.rightmove.co.uk/properties/124007789#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Remax-Clydesdale-and-Tweeddale/Carluke-52271.html,G75,G75 8RR,3.0,2022-06-29 07:22:53.795003
322,289995.0,4 bedroom detached house for sale,"Ionia Grove, Glasgow, G75",http://www.rightmove.co.uk/properties/85541934#/?channel=RES_BUY,,G75,,4.0,2022-06-29 07:22:53.795003
323,289000.0,2 bedroom flat for sale,"Plot 32, Merchants Gate, 69 Springkell Avenue, Pollokshields, Glasgow G41 3EB",http://www.rightmove.co.uk/properties/85116678#/?channel=RES_BUY,,G41,G41 3EB,2.0,2022-06-29 07:22:53.795003
324,289000.0,5 bedroom detached house for sale,"Springcroft Crescent, Baillieston, Glasgow",http://www.rightmove.co.uk/properties/124365989#/?channel=RES_BUY,,,,5.0,2022-06-29 07:22:53.795003
325,399995.0,4 bedroom semi-detached house for sale,"Kirkburn Avenue, Cambuslang, Glasgow, G72",http://www.rightmove.co.uk/properties/124151267#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Macallans/Glasgow-188612.html,G72,,4.0,2022-06-29 07:22:53.795003
326,285000.0,4 bedroom end of terrace house for sale,"Moray Drive, Clarkston, Glasgow, G76",http://www.rightmove.co.uk/properties/124094984#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/Clarkston-105313.html,G76,,4.0,2022-06-29 07:22:53.795003
327,285000.0,3 bedroom flat for sale,"2/2 9 Roxburgh Street, Dowanhill, G12 9BH",http://www.rightmove.co.uk/properties/85663440#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/West-End-44520.html,G12,G12 9BH,3.0,2022-06-29 07:22:53.795003
328,285000.0,4 bedroom detached villa for sale,"Loch Torridon, St Leonards, East Kilbride, G74",http://www.rightmove.co.uk/properties/124214078#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Joyce-Heeps-Homes/East-Kilbride-51354.html,G74,,4.0,2022-06-29 07:22:53.795003
329,285000.0,3 bedroom house for sale,"Manse Avenue, Bearsden, Glasgow, G61",http://www.rightmove.co.uk/properties/124192640#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Bearsden-Glasgow-4799.html,G61,,3.0,2022-06-29 07:22:53.795003
330,285000.0,2 bedroom house for sale,"Westerton Avenue, Bearsden, Glasgow",http://www.rightmove.co.uk/properties/124362503#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Yates-Hellier-Ltd/Glasgow-238118.html,,,2.0,2022-06-29 07:22:53.795003
331,284995.0,4 bedroom end of terrace house for sale,"East Kilbride,
South Lanarkshire,
G75 8RR",http://www.rightmove.co.uk/properties/114535370#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Bellway-Homes-Scotland-West/Ellingwood-249395.html,G75,G75 8RR,4.0,2022-06-29 07:22:53.795003
332,282995.0,3 bedroom semi-detached house for sale,"Robroyston,
Glasgow City, 
G33 1JR",http://www.rightmove.co.uk/properties/124214891#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Allen-and-Harris/Clarkston-Glasgow-1771.html,G33,G33 1JR,3.0,2022-06-29 07:22:53.795003
333,280000.0,4 bedroom semi-detached house for sale,"Crosslees Drive, Thornliebank, Glasgow",http://www.rightmove.co.uk/properties/124213409#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Barrhead-Property-Centre/Barrhead-12321.html,,,4.0,2022-06-29 07:22:53.795003
334,280000.0,4 bedroom detached villa for sale,"Whitacres Road, Glasgow, G53 7ZP",http://www.rightmove.co.uk/properties/123993194#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/West-End-44520.html,G53,G53 7ZP,4.0,2022-06-29 07:22:53.795003
335,280000.0,2 bedroom flat for sale,"Top Floor 2 Marchmont Terrace, Dowanhill, G12 9LT",http://www.rightmove.co.uk/properties/124363913#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/West-End-44520.html,G12,G12 9LT,2.0,2022-06-29 07:22:53.795003
336,280000.0,2 bedroom flat for sale,"3/2 46 Polwarth Street, Hyndland, G12 9TJ",http://www.rightmove.co.uk/properties/124161149#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Burnside-487.html,G12,G12 9TJ,2.0,2022-06-29 07:22:53.795003
337,280000.0,4 bedroom detached house for sale,"Colebrook Street, Cambuslang, Glasgow, G72",http://www.rightmove.co.uk/properties/124161407#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Pacitti-Jones/Glasgow-77348.html,G72,,4.0,2022-06-29 07:22:53.795003
338,279995.0,2 bedroom ground floor flat for sale,"0/2, 18, Willowbank Street, Woodlands, Glasgow, G3 6LZ",http://www.rightmove.co.uk/properties/123997562#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Kelvin-Valley-Properties/Kilsyth-97382.html,G3,G3 6LZ,2.0,2022-06-29 07:22:53.795003
339,279995.0,4 bedroom detached house for sale,"Parkfoot Street, Kilsyth",http://www.rightmove.co.uk/properties/124216661#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Bellway-Homes-Scotland-West/Ellingwood-249395.html,,,4.0,2022-06-29 07:22:53.795003
340,279995.0,3 bedroom semi-detached house for sale,"Robroyston,
Glasgow City, 
G33 1JR",http://www.rightmove.co.uk/properties/124217822#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Westend-28232.html,G33,G33 1JR,3.0,2022-06-29 07:22:53.795003
341,279000.0,3 bedroom flat for sale,"Hayburn Crescent, Flat 3/2, Hyndland, Glasgow, G11 5AY",http://www.rightmove.co.uk/properties/124280816#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinson-Moore/Cumbernauld-15457.html,G11,G11 5AY,3.0,2022-06-29 07:22:53.795003
342,276995.0,3 bedroom semi-detached house for sale,"Glasgow,
G53 7YZ",http://www.rightmove.co.uk/properties/123609785#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Nicol-Estate-Agents/Newton-Mearns-55395.html,G53,G53 7YZ,3.0,2022-06-29 07:22:53.795003
343,275995.0,5 bedroom detached house for sale,"Binniehill Road, Cumbernauld",http://www.rightmove.co.uk/properties/85554555#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Town-and-Country-Estate-Agents/Glasgow-71794.html,,,5.0,2022-06-29 07:22:53.795003
344,275000.0,3 bedroom semi-detached villa for sale,"Harris Close, Newton Mearns",http://www.rightmove.co.uk/properties/124272509#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Residence-Estate-Agents/Uddingston-107209.html,,,3.0,2022-06-29 07:22:53.795003
345,275000.0,3 bedroom semi-detached house for sale,"Poplar Drive, Lenzie, G66 4DN",http://www.rightmove.co.uk/properties/123620777#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Glasgow-City-73344.html,G66,G66 4DN,3.0,2022-06-29 07:22:53.795003
346,275000.0,4 bedroom detached house for sale,"Bramble Wynd, Cambuslang, Glasgow",http://www.rightmove.co.uk/properties/123217001#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Glasgow-202916.html,,,4.0,2022-06-29 07:22:53.795003
347,275000.0,3 bedroom penthouse for sale,"Bothwell Street, Glasgow City Centre",http://www.rightmove.co.uk/properties/108622097#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Walker-Wylie-Estate-Agents/Glasgow-154922.html,,,3.0,2022-06-29 07:22:53.795003
348,275000.0,4 bedroom detached house for sale,"Blackhill Gardens, Glasgow, G23",http://www.rightmove.co.uk/properties/124365158#/?channel=RES_BUY,,G23,,4.0,2022-06-29 07:22:53.795003
349,275000.0,2 bedroom flat for sale,"Doune Gardens, North Kelvinside, G20 6DJ",http://www.rightmove.co.uk/properties/124442189#/?channel=RES_BUY,,G20,G20 6DJ,2.0,2022-06-29 07:22:53.795003
350,377995.0,4 bedroom detached house for sale,"Auchinleck Road, Robroyston, 
Glasgow, 
Lanarkshire, 
G33 1PN",http://www.rightmove.co.uk/properties/123721298#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/David-Wilson-Homes/DWH-Wallace-Fields-247544.html,G33,G33 1PN,4.0,2022-06-29 07:22:53.795003
351,275000.0,4 bedroom detached house for sale,"Bramble Wynd, Cambuslang, Glasgow",http://www.rightmove.co.uk/properties/123217001#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Residence-Estate-Agents/Uddingston-107209.html,,,4.0,2022-06-29 07:22:53.795003
352,275000.0,3 bedroom penthouse for sale,"Bothwell Street, Glasgow City Centre",http://www.rightmove.co.uk/properties/108622097#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Glasgow-City-73344.html,,,3.0,2022-06-29 07:22:53.795003
353,275000.0,4 bedroom detached house for sale,"Blackhill Gardens, Glasgow, G23",http://www.rightmove.co.uk/properties/124365158#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Glasgow-202916.html,G23,,4.0,2022-06-29 07:22:53.795003
354,275000.0,2 bedroom flat for sale,"Doune Gardens, North Kelvinside, G20 6DJ",http://www.rightmove.co.uk/properties/124442189#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Walker-Wylie-Estate-Agents/Glasgow-154922.html,G20,G20 6DJ,2.0,2022-06-29 07:22:53.795003
355,275000.0,4 bedroom detached house for sale,"Greentree Drive, Burntbroom, Glasgow, G69",http://www.rightmove.co.uk/properties/122907173#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Baillieston-485.html,G69,,4.0,2022-06-29 07:22:53.795003
356,275000.0,2 bedroom apartment for sale,"Ingram Street, Merchant City",http://www.rightmove.co.uk/properties/85368309#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Glasgow-City-73344.html,,,2.0,2022-06-29 07:22:53.795003
357,275000.0,2 bedroom detached bungalow for sale,"Kilsyth Road, Kirkintilloch",http://www.rightmove.co.uk/properties/123598115#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Kelvin-Valley-Properties/Kilsyth-97382.html,,,2.0,2022-06-29 07:22:53.795003
358,275000.0,3 bedroom apartment for sale,"Deanston Drive, Shawlands, Glasgow",http://www.rightmove.co.uk/properties/85508868#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Shawlands-176243.html,,,3.0,2022-06-29 07:22:53.795003
359,275000.0,3 bedroom semi-detached house for sale,"Tiree Gardens, Bearsden, Glasgow, East Dunbartonshire",http://www.rightmove.co.uk/properties/124187984#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Bearsden-55557.html,,,3.0,2022-06-29 07:22:53.795003
360,274995.0,3 bedroom apartment for sale,"1 Southpark Avenue, Glasgow, G12",http://www.rightmove.co.uk/properties/124271810#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Glasgow-202916.html,G12,,3.0,2022-06-29 07:22:53.795003
361,273000.0,2 bedroom flat for sale,"Plot 1, Holmwood Heights, 80 Inverlair Avenue",http://www.rightmove.co.uk/properties/123897602#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/Shawlands-44526.html,,,2.0,2022-06-29 07:22:53.795003
362,270000.0,2 bedroom flat for sale,"Westbourne Gardens, Flat 2/1, Dowanhill, Glasgow, G12 9PF",http://www.rightmove.co.uk/properties/124095479#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Westend-28232.html,G12,G12 9PF,2.0,2022-06-29 07:22:53.795003
363,270000.0,4 bedroom bungalow for sale,"Cumbernauld Road, Mollinsburn, Cumbernauld, Glasgow, G67",http://www.rightmove.co.uk/properties/85644498#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Cumbernauld-4862.html,G67,,4.0,2022-06-29 07:22:53.795003
364,270000.0,3 bedroom detached house for sale,"Scalloway Road, Gartcosh., Glasgow, G69",http://www.rightmove.co.uk/properties/85700823#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Baillieston-485.html,G69,,3.0,2022-06-29 07:22:53.795003
365,270000.0,2 bedroom semi-detached house for sale,"Kenmure Avenue, Bishopbriggs, Glasgow, East Dunbartonshire, G64",http://www.rightmove.co.uk/properties/123528911#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Bishopbriggs-4812.html,G64,,2.0,2022-06-29 07:22:53.795003
366,270000.0,3 bedroom flat for sale,"Hill Street, Glasgow, G3",http://www.rightmove.co.uk/properties/124218176#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/City-Centre-Glasgow-4835.html,G3,,3.0,2022-06-29 07:22:53.795003
367,270000.0,2 bedroom flat for sale,"Dumbarton Road, Partick, Glasgow, G11",http://www.rightmove.co.uk/properties/124437353#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/West-End-496.html,G11,,2.0,2022-06-29 07:22:53.795003
368,270000.0,3 bedroom flat for sale,"1/4, 29 College Street, Merchant City, Glasgow, G1 1QH",http://www.rightmove.co.uk/properties/123187772#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Pacitti-Jones/Dennistoun-238520.html,G1,G1 1QH,3.0,2022-06-29 07:22:53.795003
369,270000.0,3 bedroom flat for sale,"Caird Drive, Partickhill, Glasgow, G11 5DS",http://www.rightmove.co.uk/properties/123931535#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Town-and-Country-Estate-Agents/Glasgow-71794.html,G11,G11 5DS,3.0,2022-06-29 07:22:53.795003
370,270000.0,3 bedroom semi-detached house for sale,"5 Dunster Gardens, Bishopbriggs, G64 3LF",http://www.rightmove.co.uk/properties/123644306#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Keller-Williams/Scotland-209498.html,G64,G64 3LF,3.0,2022-06-29 07:22:53.795003
